LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed Level,Unemployed Rate
CN5106500000000,51,65,"Fluvanna County, VA",2014,"13,166","12,589",577,4.4
CN5106700000000,51,67,"Franklin County, VA",2014,"27,163","25,705","1,458",5.4
CN5106900000000,51,69,"Frederick County, VA",2014,"44,475","42,380","2,095",4.7
CN5107100000000,51,71,"Giles County, VA",2014,"8,066","7,566",500,6.2
CN5107300000000,51,73,"Gloucester County, VA",2014,"19,434","18,494",940,4.8
CN5107500000000,51,75,"Goochland County, VA",2014,"10,539","10,033",506,4.8
CN5107700000000,51,77,"Grayson County, VA",2014,"7,070","6,521",549,7.8
CN5107900000000,51,79,"Greene County, VA",2014,"9,851","9,416",435,4.4
CN5108100000000,51,81,"Greensville County, VA",2014,"4,245","3,969",276,6.5
CN5108300000000,51,83,"Halifax County, VA",2014,"15,552","14,337","1,215",7.8
CN5108500000000,51,85,"Hanover County, VA",2014,"55,794","53,244","2,550",4.6
CN5108700000000,51,87,"Henrico County, VA",2014,"176,232","167,224","9,008",5.1
CN5108900000000,51,89,"Henry County, VA",2014,"22,923","21,159","1,764",7.7
CN5109100000000,51,91,"Highland County, VA",2014,"1,419","1,364",55,3.9
CN5109300000000,51,93,"Isle of Wight County, VA",2014,"18,972","17,974",998,5.3
CN5109500000000,51,95,"James City County, VA",2014,"34,611","32,906","1,705",4.9
CN5109700000000,51,97,"King and Queen County, VA",2014,"3,644","3,433",211,5.8
CN5109900000000,51,99,"King George County, VA",2014,"12,080","11,428",652,5.4
CN5110100000000,51,101,"King William County, VA",2014,"8,752","8,299",453,5.2
CN5110300000000,51,103,"Lancaster County, VA",2014,"5,348","4,938",410,7.7
CN5110500000000,51,105,"Lee County, VA",2014,"8,840","8,115",725,8.2
CN5110700000000,51,107,"Loudoun County, VA",2014,"195,972","187,625","8,347",4.3
CN5110900000000,51,109,"Louisa County, VA",2014,"18,448","17,509",939,5.1
CN5111100000000,51,111,"Lunenburg County, VA",2014,"5,341","5,025",316,5.9
CN5111300000000,51,113,"Madison County, VA",2014,"7,245","6,952",293,4
CN5111500000000,51,115,"Mathews County, VA",2014,"4,125","3,933",192,4.7
CN5111700000000,51,117,"Mecklenburg County, VA",2014,"12,628","11,651",977,7.7
CN5111900000000,51,119,"Middlesex County, VA",2014,"5,027","4,773",254,5.1
CN5112100000000,51,121,"Montgomery County, VA",2014,"49,774","47,228","2,546",5.1
CN5112500000000,51,125,"Nelson County, VA",2014,"7,392","7,027",365,4.9
CN5112700000000,51,127,"New Kent County, VA",2014,"11,076","10,574",502,4.5
CN5113100000000,51,131,"Northampton County, VA",2014,"6,082","5,621",461,7.6
CN5113300000000,51,133,"Northumberland County, VA",2014,"5,640","5,241",399,7.1
CN5113500000000,51,135,"Nottoway County, VA",2014,"7,078","6,699",379,5.4
CN5113700000000,51,137,"Orange County, VA",2014,"16,180","15,321",859,5.3
CN5113900000000,51,139,"Page County, VA",2014,"11,830","10,874",956,8.1
CN5114100000000,51,141,"Patrick County, VA",2014,"7,724","7,205",519,6.7
CN5114300000000,51,143,"Pittsylvania County, VA",2014,"30,257","28,329","1,928",6.4
CN5114500000000,51,145,"Powhatan County, VA",2014,"13,662","13,040",622,4.6
CN5114700000000,51,147,"Prince Edward County, VA",2014,"10,026","9,257",769,7.7
CN5114900000000,51,149,"Prince George County, VA",2014,"14,764","13,829",935,6.3
CN5115300000000,51,153,"Prince William County, VA",2014,"231,813","220,441","11,372",4.9
CN5115500000000,51,155,"Pulaski County, VA",2014,"16,458","15,451","1,007",6.1
CN5115700000000,51,157,"Rappahannock County, VA",2014,"3,797","3,615",182,4.8
CN5115900000000,51,159,"Richmond County, VA",2014,"3,972","3,755",217,5.5
CN5116100000000,51,161,"Roanoke County, VA",2014,"49,979","47,689","2,290",4.6
CN5116300000000,51,163,"Rockbridge County, VA",2014,"10,299","9,749",550,5.3
CN5116500000000,51,165,"Rockingham County, VA",2014,"40,378","38,483","1,895",4.7
CN5116700000000,51,167,"Russell County, VA",2014,"11,277","10,386",891,7.9
CN5116900000000,51,169,"Scott County, VA",2014,"9,784","9,211",573,5.9
CN5117100000000,51,171,"Shenandoah County, VA",2014,"21,222","20,159","1,063",5
CN5117300000000,51,173,"Smyth County, VA",2014,"13,448","12,381","1,067",7.9
CN5117500000000,51,175,"Southampton County, VA",2014,"9,124","8,676",448,4.9
CN5117700000000,51,177,"Spotsylvania County, VA",2014,"64,117","60,640","3,477",5.4
CN5117900000000,51,179,"Stafford County, VA",2014,"66,681","63,121","3,560",5.3
CN5118100000000,51,181,"Surry County, VA",2014,"3,664","3,436",228,6.2
CN5118300000000,51,183,"Sussex County, VA",2014,"4,108","3,787",321,7.8
CN5118500000000,51,185,"Tazewell County, VA",2014,"17,225","15,821","1,404",8.2
CN5118700000000,51,187,"Warren County, VA",2014,"19,916","18,791","1,125",5.6
CN5119100000000,51,191,"Washington County, VA",2014,"27,619","26,024","1,595",5.8
CN5119300000000,51,193,"Westmoreland County, VA",2014,"9,012","8,428",584,6.5
CN5119500000000,51,195,"Wise County, VA",2014,"14,435","13,063","1,372",9.5
CN5119700000000,51,197,"Wythe County, VA",2014,"13,790","12,900",890,6.5
CN5119900000000,51,199,"York County, VA",2014,"31,832","30,235","1,597",5
CN5151000000000,51,510,"Alexandria city, VA",2014,"93,538","89,936","3,602",3.9
CN5152000000000,51,520,"Bristol city, VA",2014,"7,721","7,227",494,6.4
CN5153000000000,51,530,"Buena Vista city, VA",2014,"3,306","3,114",192,5.8
CN5154000000000,51,540,"Charlottesville city, VA",2014,"24,220","23,170","1,050",4.3
CN5155000000000,51,550,"Chesapeake city, VA",2014,"117,267","111,068","6,199",5.3
CN5157000000000,51,570,"Colonial Heights city, VA",2014,"8,703","8,198",505,5.8
CN5158000000000,51,580,"Covington city, VA",2014,"2,488","2,289",199,8
CN5159000000000,51,590,"Danville city, VA",2014,"19,600","17,893","1,707",8.7
CN5159500000000,51,595,"Emporia city, VA",2014,"2,313","2,123",190,8.2
CN5160000000000,51,600,"Fairfax city, VA",2014,"13,243","12,696",547,4.1
CN5161000000000,51,610,"Falls Church city, VA",2014,"7,789","7,507",282,3.6
CN5162000000000,51,620,"Franklin city, VA",2014,"3,614","3,330",284,7.9
CN5163000000000,51,630,"Fredericksburg city, VA",2014,"13,671","12,834",837,6.1
CN5164000000000,51,640,"Galax city, VA",2014,"2,994","2,773",221,7.4
CN5165000000000,51,650,"Hampton city, VA",2014,"65,586","61,146","4,440",6.8
CN5166000000000,51,660,"Harrisonburg city, VA",2014,"24,216","22,737","1,479",6.1
CN5167000000000,51,670,"Hopewell city, VA",2014,"9,658","8,788",870,9
CN5167800000000,51,678,"Lexington city, VA",2014,"2,273","2,096",177,7.8
CN5168000000000,51,680,"Lynchburg city, VA",2014,"36,000","33,696","2,304",6.4
CN5168300000000,51,683,"Manassas city, VA",2014,"22,115","21,004","1,111",5
CN5168500000000,51,685,"Manassas Park city, VA",2014,"8,161","7,770",391,4.8
CN5169000000000,51,690,"Martinsville city, VA",2014,"5,545","4,994",551,9.9
CN5170000000000,51,700,"Newport News city, VA",2014,"90,707","85,007","5,700",6.3
CN5171000000000,51,710,"Norfolk city, VA",2014,"112,049","104,890","7,159",6.4
CN5172000000000,51,720,"Norton city, VA",2014,"1,807","1,667",140,7.7
CN5173000000000,51,730,"Petersburg city, VA",2014,"13,796","12,314","1,482",10.7
CN5173500000000,51,735,"Poquoson city, VA",2014,"6,298","6,011",287,4.6
CN5174000000000,51,740,"Portsmouth city, VA",2014,"45,095","41,801","3,294",7.3
CN5175000000000,51,750,"Radford city, VA",2014,"8,468","7,896",572,6.8
CN5176000000000,51,760,"Richmond city, VA",2014,"112,378","105,455","6,923",6.2
CN5177000000000,51,770,"Roanoke city, VA",2014,"50,088","47,144","2,944",5.9
CN5177500000000,51,775,"Salem city, VA",2014,"13,120","12,441",679,5.2
CN5179000000000,51,790,"Staunton city, VA",2014,"12,040","11,418",622,5.2
CN5180000000000,51,800,"Suffolk city, VA",2014,"42,366","39,919","2,447",5.8
CN5181000000000,51,810,"Virginia Beach city, VA",2014,"231,758","220,297","11,461",4.9
CN5182000000000,51,820,"Waynesboro city, VA",2014,"10,070","9,530",540,5.4
CN5183000000000,51,830,"Williamsburg city, VA",2014,"6,637","6,149",488,7.4
CN5184000000000,51,840,"Winchester city, VA",2014,"14,432","13,690",742,5.1
CN5300100000000,53,1,"Adams County, WA",2014,"8,552","7,941",611,7.1
CN5300300000000,53,3,"Asotin County, WA",2014,"9,707","9,186",521,5.4
CN5300500000000,53,5,"Benton County, WA",2014,"89,907","83,182","6,725",7.5
CN5300700000000,53,7,"Chelan County, WA",2014,"41,171","38,639","2,532",6.1
CN5300900000000,53,9,"Clallam County, WA",2014,"26,738","24,493","2,245",8.4
CN5301100000000,53,11,"Clark County, WA",2014,"209,309","194,621","14,688",7
CN5301300000000,53,13,"Columbia County, WA",2014,"1,740","1,616",124,7.1
CN5301500000000,53,15,"Cowlitz County, WA",2014,"43,617","40,102","3,515",8.1
CN5301700000000,53,17,"Douglas County, WA",2014,"19,328","17,954","1,374",7.1
CN5301900000000,53,19,"Ferry County, WA",2014,"2,452","2,173",279,11.4
CN5302100000000,53,21,"Franklin County, WA",2014,"38,056","34,886","3,170",8.3
CN5302300000000,53,23,"Garfield County, WA",2014,960,897,63,6.6
CN5302500000000,53,25,"Grant County, WA",2014,"44,845","41,513","3,332",7.4
CN5302700000000,53,27,"Grays Harbor County, WA",2014,"27,202","24,451","2,751",10.1
CN5302900000000,53,29,"Island County, WA",2014,"31,725","29,630","2,095",6.6
CN5303100000000,53,31,"Jefferson County, WA",2014,"11,196","10,299",897,8
CN5303300000000,53,33,"King County, WA",2014,"1,158,195","1,103,941","54,254",4.7
CN5303500000000,53,35,"Kitsap County, WA",2014,"113,577","106,632","6,945",6.1
CN5303700000000,53,37,"Kittitas County, WA",2014,"20,200","18,801","1,399",6.9
CN5303900000000,53,39,"Klickitat County, WA",2014,"9,586","8,844",742,7.7
CN5304100000000,53,41,"Lewis County, WA",2014,"30,544","27,780","2,764",9
CN5304300000000,53,43,"Lincoln County, WA",2014,"5,037","4,747",290,5.8
CN5304500000000,53,45,"Mason County, WA",2014,"23,134","21,203","1,931",8.3
CN5304700000000,53,47,"Okanogan County, WA",2014,"21,316","19,796","1,520",7.1
CN5304900000000,53,49,"Pacific County, WA",2014,"7,857","7,081",776,9.9
CN5305100000000,53,51,"Pend Oreille County, WA",2014,"4,581","4,123",458,10
CN5305300000000,53,53,"Pierce County, WA",2014,"385,485","358,486","26,999",7
CN5305500000000,53,55,"San Juan County, WA",2014,"7,692","7,308",384,5
CN5305700000000,53,57,"Skagit County, WA",2014,"56,490","52,399","4,091",7.2
CN5305900000000,53,59,"Skamania County, WA",2014,"4,947","4,540",407,8.2
CN5306100000000,53,61,"Snohomish County, WA",2014,"395,565","374,903","20,662",5.2
CN5306300000000,53,63,"Spokane County, WA",2014,"225,474","209,773","15,701",7
CN5306500000000,53,65,"Stevens County, WA",2014,"17,400","15,781","1,619",9.3
CN5306700000000,53,67,"Thurston County, WA",2014,"123,392","115,391","8,001",6.5
CN5306900000000,53,69,"Wahkiakum County, WA",2014,"1,276","1,153",123,9.6
CN5307100000000,53,71,"Walla Walla County, WA",2014,"28,460","26,710","1,750",6.1
CN5307300000000,53,73,"Whatcom County, WA",2014,"101,316","94,670","6,646",6.6
CN5307500000000,53,75,"Whitman County, WA",2014,"22,153","20,998","1,155",5.2
CN5307700000000,53,77,"Yakima County, WA",2014,"119,487","109,113","10,374",8.7
CN5400100000000,54,1,"Barbour County, WV",2014,"6,819","6,359",460,6.7
CN5400300000000,54,3,"Berkeley County, WV",2014,"52,512","49,628","2,884",5.5
CN5400500000000,54,5,"Boone County, WV",2014,"8,420","7,637",783,9.3
CN5400700000000,54,7,"Braxton County, WV",2014,"5,224","4,729",495,9.5
CN5400900000000,54,9,"Brooke County, WV",2014,"10,101","9,366",735,7.3
CN5401100000000,54,11,"Cabell County, WV",2014,"42,108","39,789","2,319",5.5
CN5401300000000,54,13,"Calhoun County, WV",2014,"2,902","2,619",283,9.8
CN5401500000000,54,15,"Clay County, WV",2014,"3,317","2,955",362,10.9
CN5401700000000,54,17,"Doddridge County, WV",2014,"3,632","3,450",182,5
CN5401900000000,54,19,"Fayette County, WV",2014,"16,596","15,206","1,390",8.4
CN5402100000000,54,21,"Gilmer County, WV",2014,"2,741","2,562",179,6.5
CN5402300000000,54,23,"Grant County, WV",2014,"5,807","5,359",448,7.7
CN5402500000000,54,25,"Greenbrier County, WV",2014,"15,127","14,080","1,047",6.9
CN5402700000000,54,27,"Hampshire County, WV",2014,"9,407","8,809",598,6.4
CN5402900000000,54,29,"Hancock County, WV",2014,"13,127","12,071","1,056",8
CN5403100000000,54,31,"Hardy County, WV",2014,"5,348","4,895",453,8.5
CN5403300000000,54,33,"Harrison County, WV",2014,"31,780","30,068","1,712",5.4
CN5403500000000,54,35,"Jackson County, WV",2014,"11,826","11,036",790,6.7
CN5403700000000,54,37,"Jefferson County, WV",2014,"26,881","25,626","1,255",4.7
CN5403900000000,54,39,"Kanawha County, WV",2014,"88,618","83,393","5,225",5.9
CN5404100000000,54,41,"Lewis County, WV",2014,"7,173","6,717",456,6.4
CN5404300000000,54,43,"Lincoln County, WV",2014,"7,519","6,796",723,9.6
CN5404500000000,54,45,"Logan County, WV",2014,"11,891","10,636","1,255",10.6
CN5404700000000,54,47,"McDowell County, WV",2014,"5,771","5,014",757,13.1
CN5404900000000,54,49,"Marion County, WV",2014,"26,419","24,833","1,586",6
CN5405100000000,54,51,"Marshall County, WV",2014,"14,241","13,150","1,091",7.7
CN5405300000000,54,53,"Mason County, WV",2014,"10,127","9,169",958,9.5
CN5405500000000,54,55,"Mercer County, WV",2014,"22,214","20,513","1,701",7.7
CN5405700000000,54,57,"Mineral County, WV",2014,"11,782","10,845",937,8
CN5405900000000,54,59,"Mingo County, WV",2014,"7,710","6,783",927,12
CN5406100000000,54,61,"Monongalia County, WV",2014,"50,271","48,042","2,229",4.4
CN5406300000000,54,63,"Monroe County, WV",2014,"5,559","5,233",326,5.9
CN5406500000000,54,65,"Morgan County, WV",2014,"7,397","6,956",441,6
CN5406700000000,54,67,"Nicholas County, WV",2014,"10,053","9,134",919,9.1
CN5406900000000,54,69,"Ohio County, WV",2014,"20,970","19,799","1,171",5.6
CN5407100000000,54,71,"Pendleton County, WV",2014,"3,477","3,307",170,4.9
CN5407300000000,54,73,"Pleasants County, WV",2014,"2,973","2,761",212,7.1
CN5407500000000,54,75,"Pocahontas County, WV",2014,"3,536","3,229",307,8.7
CN5407700000000,54,77,"Preston County, WV",2014,"14,462","13,590",872,6
CN5407900000000,54,79,"Putnam County, WV",2014,"25,886","24,445","1,441",5.6
CN5408100000000,54,81,"Raleigh County, WV",2014,"31,198","28,953","2,245",7.2
CN5408300000000,54,83,"Randolph County, WV",2014,"11,801","10,945",856,7.3
CN5408500000000,54,85,"Ritchie County, WV",2014,"4,591","4,305",286,6.2
CN5408700000000,54,87,"Roane County, WV",2014,"5,283","4,752",531,10.1
CN5408900000000,54,89,"Summers County, WV",2014,"4,480","4,159",321,7.2
CN5409100000000,54,91,"Taylor County, WV",2014,"7,737","7,325",412,5.3
CN5409300000000,54,93,"Tucker County, WV",2014,"3,358","3,144",214,6.4
CN5409500000000,54,95,"Tyler County, WV",2014,"3,603","3,274",329,9.1
CN5409700000000,54,97,"Upshur County, WV",2014,"9,539","8,894",645,6.8
CN5409900000000,54,99,"Wayne County, WV",2014,"15,848","14,758","1,090",6.9
CN5410100000000,54,101,"Webster County, WV",2014,"3,438","3,142",296,8.6
CN5410300000000,54,103,"Wetzel County, WV",2014,"7,259","6,512",747,10.3
CN5410500000000,54,105,"Wirt County, WV",2014,"2,263","2,044",219,9.7
CN5410700000000,54,107,"Wood County, WV",2014,"37,785","35,532","2,253",6
CN5410900000000,54,109,"Wyoming County, WV",2014,"7,947","7,190",757,9.5
CN5500100000000,55,1,"Adams County, WI",2014,"8,399","7,657",742,8.8
CN5500300000000,55,3,"Ashland County, WI",2014,"8,055","7,452",603,7.5
CN5500500000000,55,5,"Barron County, WI",2014,"24,080","22,691","1,389",5.8
CN5500700000000,55,7,"Bayfield County, WI",2014,"7,545","6,822",723,9.6
CN5500900000000,55,9,"Brown County, WI",2014,"138,476","131,778","6,698",4.8
CN5501100000000,55,11,"Buffalo County, WI",2014,"6,463","6,100",363,5.6
CN5501300000000,55,13,"Burnett County, WI",2014,"7,372","6,779",593,8
CN5501500000000,55,15,"Calumet County, WI",2014,"27,151","26,014","1,137",4.2
CN5501700000000,55,17,"Chippewa County, WI",2014,"33,070","31,290","1,780",5.4
CN5501900000000,55,19,"Clark County, WI",2014,"16,972","16,046",926,5.5
CN5502100000000,55,21,"Columbia County, WI",2014,"31,201","29,557","1,644",5.3
CN5502300000000,55,23,"Crawford County, WI",2014,"7,989","7,425",564,7.1
CN5502500000000,55,25,"Dane County, WI",2014,"305,805","294,498","11,307",3.7
CN5502700000000,55,27,"Dodge County, WI",2014,"47,540","44,988","2,552",5.4
CN5502900000000,55,29,"Door County, WI",2014,"15,378","14,121","1,257",8.2
CN5503100000000,55,31,"Douglas County, WI",2014,"23,549","22,211","1,338",5.7
CN5503300000000,55,33,"Dunn County, WI",2014,"23,645","22,412","1,233",5.2
CN5503500000000,55,35,"Eau Claire County, WI",2014,"58,005","55,402","2,603",4.5
CN5503700000000,55,37,"Florence County, WI",2014,"2,206","2,041",165,7.5
CN5503900000000,55,39,"Fond du Lac County, WI",2014,"57,127","54,321","2,806",4.9
CN5504100000000,55,41,"Forest County, WI",2014,"4,024","3,675",349,8.7
CN5504300000000,55,43,"Grant County, WI",2014,"27,747","26,412","1,335",4.8
CN5504500000000,55,45,"Green County, WI",2014,"20,842","19,903",939,4.5
CN5504700000000,55,47,"Green Lake County, WI",2014,"10,048","9,402",646,6.4
CN5504900000000,55,49,"Iowa County, WI",2014,"13,556","12,862",694,5.1
CN5505100000000,55,51,"Iron County, WI",2014,"2,681","2,427",254,9.5
CN5505300000000,55,53,"Jackson County, WI",2014,"10,208","9,610",598,5.9
CN5505500000000,55,55,"Jefferson County, WI",2014,"45,824","43,541","2,283",5
CN5505700000000,55,57,"Juneau County, WI",2014,"13,387","12,523",864,6.5
CN5505900000000,55,59,"Kenosha County, WI",2014,"86,935","81,671","5,264",6.1
CN5506100000000,55,61,"Kewaunee County, WI",2014,"10,843","10,296",547,5
CN5506300000000,55,63,"La Crosse County, WI",2014,"66,710","63,804","2,906",4.4
CN5506500000000,55,65,"Lafayette County, WI",2014,"9,403","9,006",397,4.2
CN5506700000000,55,67,"Langlade County, WI",2014,"9,570","8,849",721,7.5
CN5506900000000,55,69,"Lincoln County, WI",2014,"15,381","14,425",956,6.2
CN5507100000000,55,71,"Manitowoc County, WI",2014,"42,572","40,000","2,572",6
CN5507300000000,55,73,"Marathon County, WI",2014,"73,176","69,492","3,684",5
CN5507500000000,55,75,"Marinette County, WI",2014,"21,101","19,677","1,424",6.7
CN5507700000000,55,77,"Marquette County, WI",2014,"7,328","6,803",525,7.2
CN5507800000000,55,78,"Menominee County, WI",2014,"1,600","1,402",198,12.4
CN5507900000000,55,79,"Milwaukee County, WI",2014,"478,784","445,882","32,902",6.9
CN5508100000000,55,81,"Monroe County, WI",2014,"22,552","21,335","1,217",5.4
CN5508300000000,55,83,"Oconto County, WI",2014,"20,352","19,091","1,261",6.2
CN5508500000000,55,85,"Oneida County, WI",2014,"18,774","17,509","1,265",6.7
CN5508700000000,55,87,"Outagamie County, WI",2014,"101,310","96,489","4,821",4.8
CN5508900000000,55,89,"Ozaukee County, WI",2014,"47,955","45,926","2,029",4.2
CN5509100000000,55,91,"Pepin County, WI",2014,"4,032","3,840",192,4.8
CN5509300000000,55,93,"Pierce County, WI",2014,"24,023","22,961","1,062",4.4
CN5509500000000,55,95,"Polk County, WI",2014,"24,445","23,045","1,400",5.7
CN5509700000000,55,97,"Portage County, WI",2014,"39,305","37,117","2,188",5.6
CN5509900000000,55,99,"Price County, WI",2014,"6,780","6,414",366,5.4
CN5510100000000,55,101,"Racine County, WI",2014,"99,872","93,288","6,584",6.6
CN5510300000000,55,103,"Richland County, WI",2014,"9,311","8,841",470,5
CN5510500000000,55,105,"Rock County, WI",2014,"82,308","77,267","5,041",6.1
CN5510700000000,55,107,"Rusk County, WI",2014,"6,997","6,539",458,6.5
CN5510900000000,55,109,"St. Croix County, WI",2014,"48,320","46,161","2,159",4.5
CN5511100000000,55,111,"Sauk County, WI",2014,"34,996","33,251","1,745",5
CN5511300000000,55,113,"Sawyer County, WI",2014,"7,959","7,248",711,8.9
CN5511500000000,55,115,"Shawano County, WI",2014,"21,302","20,039","1,263",5.9
CN5511700000000,55,117,"Sheboygan County, WI",2014,"61,231","58,449","2,782",4.5
CN5511900000000,55,119,"Taylor County, WI",2014,"10,640","10,073",567,5.3
